slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
176,517.0,0.05415860735009671,10.638297872340425,0,9,120,2674.439453125,92.7431493018762,76,10,0,46.3622689451671,1898,http://animalhusb.up.nic.in
177,208.0,0.038461538461538464,6.730769230769231,1,181,55,744.802734375,91.30183380142078,41,12,1,35.21577629722245,1917,http://animalhusbandry.rajasthan.gov.in
178,238.0,0.0,9.243697478991598,0,63,14,324.064453125,94.60285316506048,19,8,0,49.85202317992731,1938,http://animalhusbandryjammu.nic.in
180,1450.0,0.33448275862068966,5.793103448275862,0,75,146,1955.61328125,87.85472308279252,27,11,0,95.81315560052163,1865,http://annamalaiuniversity.ac.in
181,0.0,0.0,0.0,0,6,0,221.5751953125,98.25115803484462,9,15,-1,83.71030956093861,1641,http://annavaramdevasthanam.nic.in
182,247.0,0.06072874493927125,6.882591093117409,1,30,114,258.1767578125,71.792505286092,71,10,0,38.73154721302462,2192,http://anuppur.nic.in
183,323.0,0.009287925696594427,10.8359133126935,6,256,49,678.080078125,94.59584016222273,53,18,1,77.75619718884363,2231,http://ap.meeseva.gov.in
184,91.0,0.054945054945054944,14.285714285714285,0,9,0,4.7568359375,63.4777253130774,1,1,-1,17.5456894197022,497,http://apapparelpark.gov.in
185,545.0,0.11559633027522936,12.844036697247708,1,25,57,1989.7568359375,96.28522250922818,28,14,0,66.63548180966131,2479,http://apbiodiversity.ap.nic.in
186,147.0,0.07482993197278912,8.843537414965986,5,5,16,693.1689453125,79.21076915490875,15,13,0,55.874406667063774,2022,http://apct.gov.in
187,2.0,1.0,0.0,0,1,1,1303.705078125,80.81085008621761,19,5,0,32.34791778429174,943,http://apcustoms.gov.in
188,375.0,0.0,39.733333333333334,2,77,58,253.5810546875,82.45984279866136,24,19,1,86.95583356110068,2273,http://apdhte.nic.in
189,1435.0,0.09895470383275261,10.662020905923345,0,39,138,2137.3310546875,76.22591697900098,80,14,0,56.701056429781815,1783,http://apedb.gov.in
190,221.0,0.04072398190045249,3.167420814479638,0,4,18,400.818359375,95.75794638897958,13,15,2,50.11457552516076,1512,http://apfbcs.nic.in
191,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.10265961256724,263,http://apfdc.gov.in
192,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.157581089902864,263,http://apfisheries.gov.in
193,118.0,0.0,31.35593220338983,1,37,15,367.3759765625,97.59299083183366,37,15,0,64.55534984207316,2201,http://apfoods.ap.nic.in
194,2008.0,0.0,10.00996015936255,2,19,192,6025.525390625,96.97821993608571,158,10,1,63.724866941446614,1856,http://apgenco.gov.in
195,166.0,0.0,1.8072289156626504,1,16,24,796.8076171875,97.8185655404685,12,5,1,30.398457343675943,1437,http://aphandtex.gov.in
196,4.0,0.0,0.0,0,0,0,0.421875,0.0,0,1,-1,3.2986555729270064,1,http://aphe.gov.in
197,377.0,0.0,5.039787798408488,0,5,19,700.2197265625,98.4229280708483,11,9,0,35.103535775339815,1763,http://aphwcl.nic.in
198,0.0,0.0,0.0,0,0,0,230.1455078125,96.02578192295125,4,9,-1,76.86204558300707,924,http://apidc.gov.in
199,194.0,0.05670103092783505,6.185567010309279,1,2,75,629.626953125,60.97500069795793,23,14,0,76.53000653591066,1696,http://apit.ap.gov.in
200,211.0,0.004739336492890996,7.5829383886255926,2,1,42,11611.9345703125,4.3565176284737355,57,14,0,87.58445672498001,1687,http://aplm.gov.in
201,190.0,0.12105263157894737,2.631578947368421,1,9,14,486.2841796875,61.39430269803496,27,9,2,30.456396348611303,1598,http://apnakhata.raj.nic.in
202,26.0,0.15384615384615385,7.6923076923076925,0,3,6,0.0,0.0,18,1,0,12.304058630954676,263,http://app.westbengaltourism.gov.in
203,299.0,0.033444816053511704,7.6923076923076925,1,17,42,622.8291015625,75.84578935897657,33,11,0,64.54447064545813,2026,http://appharmacycouncil.gov.in
204,26.0,0.15384615384615385,7.6923076923076925,0,3,6,0.0,0.0,18,1,0,12.210795289992697,262,http://appost.aponline.gov.in/PostalWebPortal/Helpdocs.aspx?SC=AP
